protein1 protein2 combined_score
9606.ENSP00000009530 9606.ENSP00000383118 155
9606.ENSP00000009530 9606.ENSP00000381775 154
9606.ENSP00000009530 9606.ENSP00000416683 219
9606.ENSP00000009530 9606.ENSP00000252486 279
9606.ENSP00000009530 9606.ENSP00000385824 240
9606.ENSP00000009530 9606.ENSP00000416330 221
9606.ENSP00000009530 9606.ENSP00000357516 523
9606.ENSP00000009530 9606.ENSP00000376609 254
9606.ENSP00000009530 9606.ENSP00000365596 237
9606.ENSP00000009530 9606.ENSP00000370767 151
9606.ENSP00000009530 9606.ENSP00000360609 298
9606.ENSP00000009530 9606.ENSP00000301178 235
9606.ENSP00000009530 9606.ENSP00000296130 175
9606.ENSP00000009530 9606.ENSP00000384371 312
9606.ENSP00000009530 9606.ENSP00000290219 247
9606.ENSP00000009530 9606.ENSP00000358501 310
9606.ENSP00000009530 9606.ENSP00000381448 210
9606.ENSP00000009530 9606.ENSP00000439056 162
9606.ENSP00000009530 9606.ENSP00000354782 316
9606.ENSP00000009530 9606.ENSP00000277120 202
9606.ENSP00000009530 9606.ENSP00000477781 170
9606.ENSP00000009530 9606.ENSP00000264870 349
9606.ENSP00000009530 9606.ENSP00000347979 195
9606.ENSP00000009530 9606.ENSP00000405338 294
9606.ENSP00000009530 9606.ENSP00000360883 299
9606.ENSP00000009530 9606.ENSP00000294728 405
9606.ENSP00000009530 9606.ENSP00000296871 294
9606.ENSP00000009530 9606.ENSP00000292807 610
9606.ENSP00000009530 9606.ENSP00000367832 266
9606.ENSP00000009530 9606.ENSP00000370542 358
9606.ENSP00000009530 9606.ENSP00000298910 183
9606.ENSP00000009530 9606.ENSP00000317272 310
9606.ENSP00000009530 9606.ENSP00000381386 978
9606.ENSP00000009530 9606.ENSP00000260010 428
9606.ENSP00000009530 9606.ENSP00000360871 229
9606.ENSP00000009530 9606.ENSP00000342560 189
9606.ENSP00000009530 9606.ENSP00000368927 174
9606.ENSP00000009530 9606.ENSP00000365891 236
9606.ENSP00000009530 9606.ENSP00000332049 643
9606.ENSP00000009530 9606.ENSP00000300289 286
9606.ENSP00000009530 9606.ENSP00000416561 302
9606.ENSP00000009530 9606.ENSP00000348074 213
9606.ENSP00000009530 9606.ENSP00000216802 410
9606.ENSP00000009530 9606.ENSP00000357722 498
9606.ENSP00000009530 9606.ENSP00000306245 205
9606.ENSP00000009530 9606.ENSP00000265131 162
9606.ENSP00000009530 9606.ENSP00000357097 204
9606.ENSP00000009530 9606.ENSP00000340944 180
9606.ENSP00000009530 9606.ENSP00000301455 154
9606.ENSP00000009530 9606.ENSP00000273550 224
9606.ENSP00000009530 9606.ENSP00000378118 244
9606.ENSP00000009530 9606.ENSP00000359206 156
9606.ENSP00000009530 9606.ENSP00000324173 368
9606.ENSP00000009530 9606.ENSP00000362014 617
9606.ENSP00000009530 9606.ENSP00000356713 276
9606.ENSP00000009530 9606.ENSP00000219244 230
9606.ENSP00000009530 9606.ENSP00000446252 189
9606.ENSP00000009530 9606.ENSP00000454623 475
9606.ENSP00000009530 9606.ENSP00000256104 152
9606.ENSP00000009530 9606.ENSP00000266556 341
9606.ENSP00000009530 9606.ENSP00000261868 159
9606.ENSP00000009530 9606.ENSP00000388566 161
9606.ENSP00000009530 9606.ENSP00000360181 223
9606.ENSP00000009530 9606.ENSP00000357726 216
9606.ENSP00000009530 9606.ENSP00000287156 179
9606.ENSP00000009530 9606.ENSP00000323678 201
9606.ENSP00000009530 9606.ENSP00000379901 323
9606.ENSP00000009530 9606.ENSP00000444986 467
9606.ENSP00000009530 9606.ENSP00000327513 279
9606.ENSP00000009530 9606.ENSP00000264639 191
9606.ENSP00000009530 9606.ENSP00000346964 210
9606.ENSP00000009530 9606.ENSP00000358092 195
9606.ENSP00000009530 9606.ENSP00000308208 157
9606.ENSP00000009530 9606.ENSP00000303057 157
9606.ENSP00000009530 9606.ENSP00000364801 356
9606.ENSP00000009530 9606.ENSP00000349860 153
9606.ENSP00000009530 9606.ENSP00000381023 171
9606.ENSP00000009530 9606.ENSP00000379110 298
9606.ENSP00000009530 9606.ENSP00000349560 180
9606.ENSP00000009530 9606.ENSP00000377148 600
9606.ENSP00000009530 9606.ENSP00000229335 163
9606.ENSP00000009530 9606.ENSP00000302234 199
9606.ENSP00000009530 9606.ENSP00000339063 178
9606.ENSP00000009530 9606.ENSP00000363993 437
9606.ENSP00000009530 9606.ENSP00000233954 275
9606.ENSP00000009530 9606.ENSP00000357150 338
9606.ENSP00000009530 9606.ENSP00000271308 223
9606.ENSP00000009530 9606.ENSP00000363512 381
9606.ENSP00000009530 9606.ENSP00000296027 171
9606.ENSP00000009530 9606.ENSP00000324890 531
9606.ENSP00000009530 9606.ENSP00000342681 402
9606.ENSP00000009530 9606.ENSP00000303920 157
9606.ENSP00000009530 9606.ENSP00000280200 160
9606.ENSP00000009530 9606.ENSP00000362195 257
9606.ENSP00000009530 9606.ENSP00000432660 211
9606.ENSP00000009530 9606.ENSP00000216797 284
9606.ENSP00000009530 9606.ENSP00000364907 398
9606.ENSP00000009530 9606.ENSP00000305416 177
9606.ENSP00000009530 9606.ENSP00000331327 223
9606.ENSP00000009530 9606.ENSP00000381823 600
9606.ENSP00000009530 9606.ENSP00000332604 159
9606.ENSP00000009530 9606.ENSP00000289902 451
9606.ENSP00000009530 9606.ENSP00000363689 154
9606.ENSP00000009530 9606.ENSP00000380958 207
9606.ENSP00000009530 9606.ENSP00000361021 223
9606.ENSP00000009530 9606.ENSP00000478570 321
9606.ENSP00000009530 9606.ENSP00000370343 317
9606.ENSP00000009530 9606.ENSP00000427279 250
9606.ENSP00000009530 9606.ENSP00000225964 295
9606.ENSP00000009530 9606.ENSP00000290524 337
9606.ENSP00000009530 9606.ENSP00000351671 193
9606.ENSP00000009530 9606.ENSP00000468500 228
9606.ENSP00000009530 9606.ENSP00000458162 166
9606.ENSP00000009530 9606.ENSP00000331614 380
9606.ENSP00000009530 9606.ENSP00000321106 169
9606.ENSP00000009530 9606.ENSP00000331736 163
9606.ENSP00000009530 9606.ENSP00000351905 194
9606.ENSP00000009530 9606.ENSP00000276077 175
9606.ENSP00000009530 9606.ENSP00000160262 200
9606.ENSP00000009530 9606.ENSP00000216190 159
9606.ENSP00000009530 9606.ENSP00000347942 418
9606.ENSP00000009530 9606.ENSP00000385142 223
9606.ENSP00000009530 9606.ENSP00000420200 154
9606.ENSP00000009530 9606.ENSP00000378053 300
9606.ENSP00000009530 9606.ENSP00000366307 186
9606.ENSP00000009530 9606.ENSP00000356042 169
9606.ENSP00000009530 9606.ENSP00000236671 938
9606.ENSP00000009530 9606.ENSP00000431800 159
9606.ENSP00000009530 9606.ENSP00000463393 160
9606.ENSP00000009530 9606.ENSP00000407375 296
9606.ENSP00000009530 9606.ENSP00000246657 431
9606.ENSP00000009530 9606.ENSP00000263270 600
9606.ENSP00000009530 9606.ENSP00000363770 577
9606.ENSP00000009530 9606.ENSP00000480132 320
9606.ENSP00000009530 9606.ENSP00000338887 222
9606.ENSP00000009530 9606.ENSP00000431603 213
9606.ENSP00000009530 9606.ENSP00000373477 422
9606.ENSP00000009530 9606.ENSP00000368699 295
9606.ENSP00000009530 9606.ENSP00000264036 164
9606.ENSP00000009530 9606.ENSP00000346550 506
9606.ENSP00000009530 9606.ENSP00000259951 574
9606.ENSP00000009530 9606.ENSP00000357705 263
9606.ENSP00000009530 9606.ENSP00000365402 599
9606.ENSP00000009530 9606.ENSP00000264731 173
9606.ENSP00000009530 9606.ENSP00000315768 178
9606.ENSP00000009530 9606.ENSP00000452786 187
9606.ENSP00000009530 9606.ENSP00000312082 316
9606.ENSP00000009530 9606.ENSP00000349770 283
9606.ENSP00000009530 9606.ENSP00000345347 150
9606.ENSP00000009530 9606.ENSP00000337289 163
9606.ENSP00000009530 9606.ENSP00000428924 326
9606.ENSP00000009530 9606.ENSP00000271651 931
9606.ENSP00000009530 9606.ENSP00000350512 603
9606.ENSP00000009530 9606.ENSP00000441691 640
9606.ENSP00000009530 9606.ENSP00000356429 371
9606.ENSP00000009530 9606.ENSP00000358022 180
9606.ENSP00000009530 9606.ENSP00000420384 298
9606.ENSP00000009530 9606.ENSP00000345672 934
9606.ENSP00000009530 9606.ENSP00000227163 563
9606.ENSP00000009530 9606.ENSP00000356646 162
9606.ENSP00000009530 9606.ENSP00000327801 176
9606.ENSP00000009530 9606.ENSP00000345282 155
9606.ENSP00000009530 9606.ENSP00000369293 223
9606.ENSP00000009530 9606.ENSP00000468767 241
9606.ENSP00000009530 9606.ENSP00000221992 171
9606.ENSP00000009530 9606.ENSP00000377783 304
9606.ENSP00000009530 9606.ENSP00000376911 934
9606.ENSP00000009530 9606.ENSP00000252999 217
9606.ENSP00000009530 9606.ENSP00000276927 261
9606.ENSP00000009530 9606.ENSP00000296545 288
9606.ENSP00000009530 9606.ENSP00000200691 157
9606.ENSP00000009530 9606.ENSP00000253108 159
9606.ENSP00000009530 9606.ENSP00000315997 177
9606.ENSP00000009530 9606.ENSP00000411532 158
9606.ENSP00000009530 9606.ENSP00000324856 206
9606.ENSP00000009530 9606.ENSP00000343405 600
9606.ENSP00000009530 9606.ENSP00000259607 210
9606.ENSP00000009530 9606.ENSP00000257570 232
9606.ENSP00000009530 9606.ENSP00000229332 230
9606.ENSP00000009530 9606.ENSP00000350911 951
9606.ENSP00000009530 9606.ENSP00000228928 151
9606.ENSP00000009530 9606.ENSP00000414856 181
9606.ENSP00000009530 9606.ENSP00000263636 317
9606.ENSP00000009530 9606.ENSP00000203629 206
9606.ENSP00000009530 9606.ENSP00000369127 193
9606.ENSP00000009530 9606.ENSP00000376793 192
9606.ENSP00000009530 9606.ENSP00000361562 905
9606.ENSP00000009530 9606.ENSP00000365411 274
9606.ENSP00000009530 9606.ENSP00000438993 165
9606.ENSP00000009530 9606.ENSP00000362108 303
9606.ENSP00000009530 9606.ENSP00000269305 626
9606.ENSP00000009530 9606.ENSP00000355330 231
9606.ENSP00000009530 9606.ENSP00000275493 456
9606.ENSP00000009530 9606.ENSP00000312455 151
9606.ENSP00000009530 9606.ENSP00000368538 230
9606.ENSP00000009530 9606.ENSP00000339824 217
9606.ENSP00000009530 9606.ENSP00000333298 267
9606.ENSP00000009530 9606.ENSP00000429084 174
9606.ENSP00000009530 9606.ENSP00000485659 326
9606.ENSP00000009530 9606.ENSP00000329890 306
9606.ENSP00000009530 9606.ENSP00000352833 175
9606.ENSP00000009530 9606.ENSP00000263864 150
9606.ENSP00000009530 9606.ENSP00000371067 218
9606.ENSP00000009530 9606.ENSP00000316152 161
9606.ENSP00000009530 9606.ENSP00000239938 156
9606.ENSP00000009530 9606.ENSP00000284981 905
9606.ENSP00000009530 9606.ENSP00000362688 159
9606.ENSP00000009530 9606.ENSP00000407586 388
9606.ENSP00000009530 9606.ENSP00000344456 156
9606.ENSP00000009530 9606.ENSP00000429430 191
9606.ENSP00000009530 9606.ENSP00000356705 605
9606.ENSP00000009530 9606.ENSP00000296754 241
9606.ENSP00000009530 9606.ENSP00000356899 151
9606.ENSP00000009530 9606.ENSP00000302079 331
9606.ENSP00000009530 9606.ENSP00000359073 153
9606.ENSP00000009530 9606.ENSP00000369071 180
9606.ENSP00000009530 9606.ENSP00000428564 600
9606.ENSP00000009530 9606.ENSP00000298223 307
9606.ENSP00000009530 9606.ENSP00000380178 217
9606.ENSP00000009530 9606.ENSP00000357470 228
9606.ENSP00000009530 9606.ENSP00000345344 992
9606.ENSP00000009530 9606.ENSP00000228284 267
9606.ENSP00000009530 9606.ENSP00000470259 166
9606.ENSP00000009530 9606.ENSP00000306512 427
9606.ENSP00000009530 9606.ENSP00000404854 156
9606.ENSP00000009530 9606.ENSP00000337065 176
9606.ENSP00000009530 9606.ENSP00000276420 171
9606.ENSP00000009530 9606.ENSP00000216341 472
9606.ENSP00000009530 9606.ENSP00000234313 580
9606.ENSP00000009530 9606.ENSP00000354394 363
9606.ENSP00000009530 9606.ENSP00000386884 991
9606.ENSP00000009530 9606.ENSP00000311273 167
9606.ENSP00000009530 9606.ENSP00000421566 191
9606.ENSP00000009530 9606.ENSP00000354558 182
9606.ENSP00000009530 9606.ENSP00000357901 203
9606.ENSP00000009530 9606.ENSP00000256644 192
9606.ENSP00000009530 9606.ENSP00000343505 237
9606.ENSP00000009530 9606.ENSP00000347197 220
9606.ENSP00000009530 9606.ENSP00000378394 547
9606.ENSP00000009530 9606.ENSP00000379111 224
9606.ENSP00000009530 9606.ENSP00000408146 924
9606.ENSP00000009530 9606.ENSP00000225844 150
9606.ENSP00000009530 9606.ENSP00000254801 358
9606.ENSP00000009530 9606.ENSP00000316357 159
9606.ENSP00000009530 9606.ENSP00000216223 297
9606.ENSP00000009530 9606.ENSP00000355995 180
9606.ENSP00000009530 9606.ENSP00000244669 261
9606.ENSP00000009530 9606.ENSP00000229239 340
9606.ENSP00000009530 9606.ENSP00000085219 533
9606.ENSP00000009530 9606.ENSP00000361423 166
9606.ENSP00000009530 9606.ENSP00000381070 232
9606.ENSP00000009530 9606.ENSP00000289429 180
9606.ENSP00000009530 9606.ENSP00000006053 227
9606.ENSP00000009530 9606.ENSP00000368450 349
9606.ENSP00000009530 9606.ENSP00000264972 339
9606.ENSP00000009530 9606.ENSP00000308925 177
9606.ENSP00000009530 9606.ENSP00000380227 312
9606.ENSP00000009530 9606.ENSP00000359045 202
9606.ENSP00000009530 9606.ENSP00000384273 344
9606.ENSP00000009530 9606.ENSP00000226574 238
9606.ENSP00000009530 9606.ENSP00000262776 185
9606.ENSP00000009530 9606.ENSP00000391676 175
9606.ENSP00000009530 9606.ENSP00000352121 206
9606.ENSP00000009530 9606.ENSP00000317817 158
9606.ENSP00000009530 9606.ENSP00000365227 563
9606.ENSP00000009530 9606.ENSP00000340243 174
9606.ENSP00000009530 9606.ENSP00000342235 190
9606.ENSP00000009530 9606.ENSP00000246115 212
9606.ENSP00000009530 9606.ENSP00000274306 357
9606.ENSP00000009530 9606.ENSP00000423602 160
9606.ENSP00000009530 9606.ENSP00000349252 448
9606.ENSP00000009530 9606.ENSP00000185206 186
9606.ENSP00000009530 9606.ENSP00000360266 370
9606.ENSP00000009530 9606.ENSP00000404833 465
9606.ENSP00000009530 9606.ENSP00000371505 157
9606.ENSP00000009530 9606.ENSP00000310832 923
9606.ENSP00000009530 9606.ENSP00000403495 168
9606.ENSP00000009530 9606.ENSP00000418194 157
9606.ENSP00000009530 9606.ENSP00000463027 154
9606.ENSP00000009530 9606.ENSP00000306157 297
9606.ENSP00000009530 9606.ENSP00000297436 307
9606.ENSP00000009530 9606.ENSP00000371194 235
9606.ENSP00000009530 9606.ENSP00000291232 159
9606.ENSP00000009530 9606.ENSP00000362205 430
9606.ENSP00000009530 9606.ENSP00000382800 183
9606.ENSP00000009530 9606.ENSP00000309515 173
9606.ENSP00000009530 9606.ENSP00000304408 303
9606.ENSP00000009530 9606.ENSP00000378517 185
9606.ENSP00000009530 9606.ENSP00000394227 219
9606.ENSP00000009530 9606.ENSP00000357152 414
9606.ENSP00000009530 9606.ENSP00000362924 179
9606.ENSP00000009530 9606.ENSP00000218388 268
9606.ENSP00000009530 9606.ENSP00000343952 210
9606.ENSP00000009530 9606.ENSP00000229829 947
9606.ENSP00000009530 9606.ENSP00000479955 251
9606.ENSP00000009530 9606.ENSP00000411355 651
9606.ENSP00000009530 9606.ENSP00000295683 677
9606.ENSP00000009530 9606.ENSP00000345974 232
9606.ENSP00000009530 9606.ENSP00000378721 610
9606.ENSP00000009530 9606.ENSP00000264832 428
9606.ENSP00000009530 9606.ENSP00000281171 173
9606.ENSP00000009530 9606.ENSP00000410481 262
9606.ENSP00000009530 9606.ENSP00000335153 478
9606.ENSP00000009530 9606.ENSP00000325240 167
9606.ENSP00000009530 9606.ENSP00000360860 173
9606.ENSP00000009530 9606.ENSP00000339381 210
9606.ENSP00000009530 9606.ENSP00000326366 176
9606.ENSP00000009530 9606.ENSP00000255030 193
9606.ENSP00000009530 9606.ENSP00000263686 197
9606.ENSP00000009530 9606.ENSP00000378400 356
9606.ENSP00000009530 9606.ENSP00000236147 367
9606.ENSP00000009530 9606.ENSP00000385035 259
9606.ENSP00000009530 9606.ENSP00000263025 643
9606.ENSP00000009530 9606.ENSP00000361405 382
9606.ENSP00000009530 9606.ENSP00000398890 985
9606.ENSP00000009530 9606.ENSP00000255945 348
9606.ENSP00000009530 9606.ENSP00000441065 161
9606.ENSP00000009530 9606.ENSP00000231449 325
9606.ENSP00000009530 9606.ENSP00000261799 165
9606.ENSP00000009530 9606.ENSP00000382941 193
9606.ENSP00000009530 9606.ENSP00000231061 208
9606.ENSP00000009530 9606.ENSP00000263464 255
9606.ENSP00000009530 9606.ENSP00000348163 410
9606.ENSP00000009530 9606.ENSP00000225831 415
9606.ENSP00000009530 9606.ENSP00000295897 356
9606.ENSP00000009530 9606.ENSP00000389631 189
9606.ENSP00000009530 9606.ENSP00000302935 301
9606.ENSP00000009530 9606.ENSP00000430950 258
9606.ENSP00000009530 9606.ENSP00000418525 212
9606.ENSP00000009530 9606.ENSP00000262629 699
9606.ENSP00000009530 9606.ENSP00000364034 156
9606.ENSP00000009530 9606.ENSP00000357594 260
9606.ENSP00000009530 9606.ENSP00000373700 605
9606.ENSP00000009530 9606.ENSP00000339826 172
9606.ENSP00000009530 9606.ENSP00000359504 311
9606.ENSP00000009530 9606.ENSP00000261769 171
9606.ENSP00000009530 9606.ENSP00000380334 372
9606.ENSP00000009530 9606.ENSP00000262262 359
9606.ENSP00000009530 9606.ENSP00000257290 169
9606.ENSP00000009530 9606.ENSP00000297012 417
9606.ENSP00000009530 9606.ENSP00000371333 192
9606.ENSP00000009530 9606.ENSP00000375629 356
9606.ENSP00000009530 9606.ENSP00000394049 247
9606.ENSP00000009530 9606.ENSP00000345873 212
9606.ENSP00000009530 9606.ENSP00000359085 254
9606.ENSP00000009530 9606.ENSP00000278407 356
9606.ENSP00000009530 9606.ENSP00000381785 204
9606.ENSP00000009530 9606.ENSP00000228945 332
9606.ENSP00000009530 9606.ENSP00000455215 239
9606.ENSP00000009530 9606.ENSP00000296140 460
9606.ENSP00000009530 9606.ENSP00000362550 292
9606.ENSP00000009530 9606.ENSP00000364979 215
9606.ENSP00000009530 9606.ENSP00000220166 933
9606.ENSP00000009530 9606.ENSP00000479606 671
9606.ENSP00000009530 9606.ENSP00000231751 300
9606.ENSP00000009530 9606.ENSP00000286298 388
9606.ENSP00000009530 9606.ENSP00000306565 178
9606.ENSP00000009530 9606.ENSP00000292301 540
9606.ENSP00000009530 9606.ENSP00000299767 237
9606.ENSP00000009530 9606.ENSP00000280154 174
9606.ENSP00000009530 9606.ENSP00000306884 250
9606.ENSP00000009530 9606.ENSP00000384212 355
9606.ENSP00000009530 9606.ENSP00000285071 357
9606.ENSP00000009530 9606.ENSP00000221466 670
9606.ENSP00000009530 9606.ENSP00000265171 237
9606.ENSP00000011292 9606.ENSP00000344456 161
9606.ENSP00000011292 9606.ENSP00000407586 185
9606.ENSP00000011292 9606.ENSP00000155840 160
9606.ENSP00000011292 9606.ENSP00000384957 190
9606.ENSP00000011292 9606.ENSP00000377549 193
9606.ENSP00000011292 9606.ENSP00000421801 194
9606.ENSP00000011292 9606.ENSP00000381057 490
9606.ENSP00000011292 9606.ENSP00000347872 239
9606.ENSP00000011292 9606.ENSP00000430269 182
9606.ENSP00000011292 9606.ENSP00000335632 160
9606.ENSP00000011292 9606.ENSP00000261584 193
9606.ENSP00000011292 9606.ENSP00000238651 162
9606.ENSP00000011292 9606.ENSP00000471457 177
9606.ENSP00000011292 9606.ENSP00000324343 162
9606.ENSP00000011292 9606.ENSP00000277541 193
9606.ENSP00000011292 9606.ENSP00000264265 618
9606.ENSP00000011292 9606.ENSP00000285379 213
9606.ENSP00000011292 9606.ENSP00000438788 158
9606.ENSP00000011292 9606.ENSP00000350425 204
9606.ENSP00000011292 9606.ENSP00000377055 174
9606.ENSP00000011292 9606.ENSP00000358903 225
9606.ENSP00000011292 9606.ENSP00000222482 226
9606.ENSP00000011292 9606.ENSP00000407130 406
9606.ENSP00000011292 9606.ENSP00000385905 201
9606.ENSP00000011292 9606.ENSP00000358727 167
9606.ENSP00000011292 9606.ENSP00000340609 154
9606.ENSP00000011292 9606.ENSP00000438615 159
9606.ENSP00000011292 9606.ENSP00000263980 390
9606.ENSP00000011292 9606.ENSP00000483300 410
9606.ENSP00000011292 9606.ENSP00000272852 191
9606.ENSP00000011292 9606.ENSP00000283871 169
9606.ENSP00000011292 9606.ENSP00000328181 163
9606.ENSP00000011292 9606.ENSP00000351575 209
9606.ENSP00000011292 9606.ENSP00000264664 258
9606.ENSP00000011292 9606.ENSP00000376911 155
9606.ENSP00000011292 9606.ENSP00000479618 231
9606.ENSP00000011292 9606.ENSP00000238558 542
9606.ENSP00000011292 9606.ENSP00000233735 518
9606.ENSP00000011292 9606.ENSP00000222792 175
9606.ENSP00000011292 9606.ENSP00000357425 224
9606.ENSP00000011292 9606.ENSP00000379092 156
9606.ENSP00000011292 9606.ENSP00000433933 696
9606.ENSP00000011292 9606.ENSP00000265388 176
9606.ENSP00000011292 9606.ENSP00000483552 196
9606.ENSP00000011292 9606.ENSP00000361151 929
9606.ENSP00000011292 9606.ENSP00000355645 187
9606.ENSP00000011292 9606.ENSP00000335193 207
9606.ENSP00000011292 9606.ENSP00000359446 173
9606.ENSP00000011292 9606.ENSP00000350911 183
9606.ENSP00000011292 9606.ENSP00000357905 307
9606.ENSP00000011292 9606.ENSP00000482358 160
9606.ENSP00000011292 9606.ENSP00000216492 324
9606.ENSP00000011292 9606.ENSP00000341551 168
9606.ENSP00000011292 9606.ENSP00000448054 156
9606.ENSP00000011292 9606.ENSP00000358223 790
9606.ENSP00000011292 9606.ENSP00000339844 159
9606.ENSP00000011292 9606.ENSP00000321070 441
9606.ENSP00000011292 9606.ENSP00000264316 183
9606.ENSP00000011292 9606.ENSP00000262027 182
9606.ENSP00000011292 9606.ENSP00000003084 519
9606.ENSP00000011292 9606.ENSP00000355330 205
9606.ENSP00000011292 9606.ENSP00000274711 153
9606.ENSP00000011292 9606.ENSP00000289081 162
9606.ENSP00000011292 9606.ENSP00000290949 295
9606.ENSP00000011292 9606.ENSP00000485659 183
9606.ENSP00000011292 9606.ENSP00000378265 652
9606.ENSP00000011292 9606.ENSP00000304783 367
9606.ENSP00000011292 9606.ENSP00000206765 154
9606.ENSP00000011292 9606.ENSP00000375683 185
9606.ENSP00000011292 9606.ENSP00000347821 392
9606.ENSP00000011292 9606.ENSP00000328364 247
9606.ENSP00000011292 9606.ENSP00000386741 175
9606.ENSP00000011292 9606.ENSP00000335074 277
9606.ENSP00000011292 9606.ENSP00000228347 161
9606.ENSP00000011292 9606.ENSP00000265132 248
9606.ENSP00000011292 9606.ENSP00000480291 468
9606.ENSP00000011292 9606.ENSP00000370115 184
9606.ENSP00000011292 9606.ENSP00000330753 309
9606.ENSP00000011292 9606.ENSP00000299698 196
9606.ENSP00000011292 9606.ENSP00000364731 191
9606.ENSP00000011292 9606.ENSP00000409555 172
9606.ENSP00000011292 9606.ENSP00000370200 243
9606.ENSP00000011292 9606.ENSP00000295897 195
9606.ENSP00000011292 9606.ENSP00000305302 304
9606.ENSP00000011292 9606.ENSP00000265023 322
9606.ENSP00000011292 9606.ENSP00000330393 264
9606.ENSP00000011292 9606.ENSP00000404100 309
9606.ENSP00000011292 9606.ENSP00000362080 186
9606.ENSP00000011292 9606.ENSP00000363868 281
9606.ENSP00000011292 9606.ENSP00000240652 348
9606.ENSP00000011292 9606.ENSP00000303960 212
9606.ENSP00000011292 9606.ENSP00000333664 367
9606.ENSP00000011292 9606.ENSP00000265029 169
9606.ENSP00000011292 9606.ENSP00000350815 304
9606.ENSP00000011292 9606.ENSP00000353731 231
9606.ENSP00000011292 9606.ENSP00000287139 153
9606.ENSP00000011292 9606.ENSP00000261769 261
9606.ENSP00000011292 9606.ENSP00000295727 311
9606.ENSP00000011292 9606.ENSP00000299138 195
9606.ENSP00000011292 9606.ENSP00000360281 157
9606.ENSP00000011292 9606.ENSP00000308938 162
9606.ENSP00000011292 9606.ENSP00000355261 198
9606.ENSP00000011292 9606.ENSP00000357880 234
9606.ENSP00000011292 9606.ENSP00000290378 192
9606.ENSP00000011292 9606.ENSP00000319730 174
9606.ENSP00000011292 9606.ENSP00000345873 182
9606.ENSP00000011292 9606.ENSP00000364119 157
9606.ENSP00000011292 9606.ENSP00000291527 177
9606.ENSP00000011292 9606.ENSP00000278193 152
9606.ENSP00000011292 9606.ENSP00000466009 403
9606.ENSP00000011292 9606.ENSP00000365837 207
9606.ENSP00000011292 9606.ENSP00000217971 160
9606.ENSP00000011292 9606.ENSP00000263321 150
9606.ENSP00000011292 9606.ENSP00000334458 240
9606.ENSP00000011292 9606.ENSP00000332139 150
9606.ENSP00000011292 9606.ENSP00000257555 284
9606.ENSP00000011292 9606.ENSP00000246868 221
9606.ENSP00000011292 9606.ENSP00000234071 188
9606.ENSP00000011292 9606.ENSP00000234347 150
9606.ENSP00000011292 9606.ENSP00000265431 156
9606.ENSP00000011292 9606.ENSP00000383303 485
9606.ENSP00000011292 9606.ENSP00000416066 152
9606.ENSP00000011292 9606.ENSP00000274306 154
9606.ENSP00000011292 9606.ENSP00000297316 265
9606.ENSP00000011292 9606.ENSP00000297261 168
9606.ENSP00000011292 9606.ENSP00000292401 191
9606.ENSP00000011292 9606.ENSP00000233997 155
9606.ENSP00000011292 9606.ENSP00000449404 198
9606.ENSP00000011292 9606.ENSP00000370473 270
9606.ENSP00000011292 9606.ENSP00000216554 153
9606.ENSP00000011292 9606.ENSP00000312286 566
9606.ENSP00000011292 9606.ENSP00000365686 295
9606.ENSP00000011292 9606.ENSP00000353198 161
9606.ENSP00000011292 9606.ENSP00000264595 161
9606.ENSP00000011292 9606.ENSP00000417222 843
9606.ENSP00000011292 9606.ENSP00000264376 347
9606.ENSP00000011292 9606.ENSP00000354280 514
9606.ENSP00000011292 9606.ENSP00000245479 548
9606.ENSP00000011292 9606.ENSP00000295718 327
9606.ENSP00000011292 9606.ENSP00000233809 370
9606.ENSP00000011292 9606.ENSP00000308720 814
9606.ENSP00000011292 9606.ENSP00000364813 155
9606.ENSP00000011292 9606.ENSP00000264938 290
9606.ENSP00000011292 9606.ENSP00000253496 194
9606.ENSP00000011292 9606.ENSP00000225719 297
9606.ENSP00000011292 9606.ENSP00000380432 482
9606.ENSP00000011292 9606.ENSP00000349960 173
9606.ENSP00000011292 9606.ENSP00000385035 159
9606.ENSP00000011292 9606.ENSP00000356231 152
9606.ENSP00000011292 9606.ENSP00000307900 316
9606.ENSP00000011292 9606.ENSP00000369798 157
9606.ENSP00000011292 9606.ENSP00000295095 257
9606.ENSP00000011292 9606.ENSP00000377456 304
9606.ENSP00000011292 9606.ENSP00000400908 196
9606.ENSP00000011292 9606.ENSP00000216465 233
9606.ENSP00000011292 9606.ENSP00000290650 206
9606.ENSP00000011292 9606.ENSP00000282007 225
9606.ENSP00000011292 9606.ENSP00000310561 157
9606.ENSP00000011292 9606.ENSP00000291539 226
9606.ENSP00000011292 9606.ENSP00000343674 163
9606.ENSP00000011292 9606.ENSP00000343577 174
9606.ENSP00000011292 9606.ENSP00000300060 222
9606.ENSP00000011292 9606.ENSP00000222481 866
9606.ENSP00000011292 9606.ENSP00000403323 169
9606.ENSP00000011292 9606.ENSP00000345179 193
9606.ENSP00000011292 9606.ENSP00000312987 190
9606.ENSP00000011292 9606.ENSP00000253792 171
9606.ENSP00000011292 9606.ENSP00000448517 236
9606.ENSP00000011292 9606.ENSP00000386857 187
9606.ENSP00000011292 9606.ENSP00000359380 401
9606.ENSP00000011292 9606.ENSP00000348170 159
9606.ENSP00000011292 9606.ENSP00000270538 213
