protein1 protein2 combined_score
4932.YAL005C 4932.YER133W 566
4932.YAL005C 4932.YGR192C 850
4932.YAL005C 4932.YOR167C 188
4932.YAL005C 4932.YDR283C 245
4932.YAL005C 4932.YNL310C 309
4932.YAL005C 4932.YCR088W 515
4932.YAL005C 4932.YBR010W 278
4932.YAL005C 4932.YPL081W 188
4932.YAL005C 4932.YGR184C 708
4932.YAL005C 4932.YJL008C 504
4932.YAL005C 4932.YPR010C 568
4932.YAL005C 4932.YHR154W 315
4932.YAL005C 4932.YOR211C 689
4932.YAL005C 4932.YPR016C 486
4932.YAL005C 4932.YOR346W 362
4932.YAL005C 4932.YER112W 308
4932.YAL005C 4932.YIL022W 642
4932.YAL005C 4932.YBL076C 173
4932.YAL005C 4932.YNL124W 314
4932.YAL005C 4932.YJL041W 946
4932.YAL005C 4932.YDR155C 353
4932.YAL005C 4932.YNL020C 207
4932.YAL005C 4932.YIL035C 185
4932.YAL005C 4932.YPL254W 390
4932.YAL005C 4932.YPL190C 157
4932.YAL005C 4932.YKR048C 414
4932.YAL005C 4932.YAL003W 404
4932.YAL005C 4932.YOL072W 309
4932.YAL005C 4932.YNL069C 187
4932.YAL005C 4932.YLR340W 392
4932.YAL005C 4932.YGL031C 169
4932.YAL005C 4932.YOR122C 259
4932.YAL005C 4932.YLR043C 333
4932.YAL005C 4932.YMR091C 360
4932.YAL005C 4932.YKL119C 250
4932.YAL005C 4932.YPL048W 397
4932.YAL005C 4932.YBR082C 525
4932.YAL005C 4932.YHR087W 253
4932.YAL005C 4932.YFR004W 588
4932.YAL005C 4932.YPL151C 251
4932.YAL005C 4932.YJL138C 293
4932.YAL005C 4932.YBR009C 207
4932.YAL005C 4932.YER120W 350
4932.YAL005C 4932.YER165W 541
4932.YAL005C 4932.YLR293C 368
4932.YAL005C 4932.YML028W 750
4932.YAL005C 4932.YNL088W 498
4932.YAL005C 4932.YMR216C 242
4932.YAL005C 4932.YMR109W 167
4932.YAL005C 4932.YBR088C 158
4932.YAL005C 4932.YGR116W 169
4932.YAL005C 4932.YIL109C 284
4932.YAL005C 4932.YPL252C 304
4932.YAL005C 4932.YOR359W 325
4932.YAL005C 4932.YLL050C 222
4932.YAL005C 4932.YDL140C 304
4932.YAL005C 4932.YMR236W 155
4932.YAL005C 4932.YOL111C 464
4932.YAL005C 4932.YNL271C 333
4932.YAL005C 4932.YLL060C 205
4932.YAL005C 4932.YNL135C 323
4932.YAL005C 4932.YER018C 173
4932.YAL005C 4932.YJR072C 335
4932.YAL005C 4932.YOR141C 151
4932.YAL005C 4932.YGR135W 382
4932.YAL005C 4932.YDL100C 222
4932.YAL005C 4932.YGL148W 174
4932.YAL005C 4932.YOR257W 245
4932.YAL005C 4932.YDR513W 232
4932.YAL005C 4932.YBR105C 196
4932.YAL005C 4932.YLR240W 232
4932.YAL005C 4932.YJR007W 263
4932.YAL005C 4932.YCL009C 284
4932.YAL005C 4932.YGR085C 208
4932.YAL005C 4932.YJL024C 183
4932.YAL005C 4932.YBR201W 260
4932.YAL005C 4932.YBR289W 155
4932.YAL005C 4932.YNL030W 196
4932.YAL005C 4932.YIL031W 376
4932.YAL005C 4932.YBR118W 675
4932.YAL005C 4932.YLR409C 184
4932.YAL005C 4932.YGL037C 154
4932.YAL005C 4932.YHR170W 386
4932.YAL005C 4932.YHR183W 198
4932.YAL005C 4932.YGR048W 192
4932.YAL005C 4932.YOR202W 539
4932.YAL005C 4932.YEL039C 237
4932.YAL005C 4932.YDR166C 370
4932.YAL005C 4932.YDR378C 208
4932.YAL005C 4932.YPL226W 577
4932.YAL005C 4932.YOR153W 177
4932.YAL005C 4932.YNL005C 158
4932.YAL005C 4932.YOR117W 384
4932.YAL005C 4932.YPL266W 156
4932.YAL005C 4932.YGL173C 227
4932.YAL005C 4932.YER031C 171
4932.YAL005C 4932.YLR078C 400
4932.YAL005C 4932.YEL021W 639
4932.YAL005C 4932.YOR027W 999
4932.YAL005C 4932.YFR010W 241
4932.YAL005C 4932.YGL245W 204
4932.YAL005C 4932.YCL059C 150
4932.YAL005C 4932.YBL064C 262
4932.YAL005C 4932.YHR034C 240
4932.YAL005C 4932.YOR274W 363
4932.YAL005C 4932.YGL058W 532
4932.YAL005C 4932.YBL079W 905
4932.YAL005C 4932.YKL085W 232
4932.YAL005C 4932.YDR001C 232
4932.YAL005C 4932.YLR303W 209
4932.YAL005C 4932.YJL014W 350
4932.YAL005C 4932.YHR172W 263
4932.YAL005C 4932.YAL032C 214
4932.YAL005C 4932.YLR182W 163
4932.YAL005C 4932.YNL004W 246
4932.YAL005C 4932.YCR083W 252
4932.YAL005C 4932.YKL042W 154
4932.YAL005C 4932.YEL031W 331
4932.YAL005C 4932.YBR080C 180
4932.YAL005C 4932.YIL033C 502
4932.YAL005C 4932.YIL112W 214
4932.YAL005C 4932.YPR191W 154
4932.YAL005C 4932.YER078C 152
4932.YAL005C 4932.YER125W 325
4932.YAL005C 4932.YMR308C 159
4932.YAL005C 4932.YNL267W 177
4932.YAL005C 4932.YHL004W 249
4932.YAL005C 4932.YOR369C 207
4932.YAL005C 4932.YLR335W 942
4932.YAL005C 4932.YDL229W 676
4932.YAL005C 4932.YBR079C 155
4932.YAL005C 4932.YLR378C 522
4932.YAL005C 4932.YOR057W 270
4932.YAL005C 4932.YDR214W 696
4932.YAL005C 4932.YMR276W 309
4932.YAL005C 4932.YKL069W 196
4932.YAL005C 4932.YBL022C 238
4932.YAL005C 4932.YIL144W 318
4932.YAL005C 4932.YHR008C 285
4932.YAL005C 4932.YIL133C 170
4932.YAL005C 4932.YBR175W 212
4932.YAL005C 4932.YML130C 425
4932.YAL005C 4932.YDR212W 503
4932.YAL005C 4932.YOR276W 373
4932.YAL005C 4932.YDL082W 158
4932.YAL005C 4932.YHR064C 362
4932.YAL005C 4932.YPL220W 159
4932.YAL005C 4932.YML103C 926
4932.YAL005C 4932.YIL142W 488
4932.YAL005C 4932.YFR052W 372
4932.YAL005C 4932.YPR086W 201
4932.YAL005C 4932.YJL061W 927
4932.YAL005C 4932.YOR332W 185
4932.YAL005C 4932.YOR341W 282
4932.YAL005C 4932.YDL064W 387
4932.YAL005C 4932.YMR297W 297
4932.YAL005C 4932.YDR432W 302
4932.YAL005C 4932.YKL053C-A 283
4932.YAL005C 4932.YPL031C 302
4932.YAL005C 4932.YGL018C 483
4932.YAL005C 4932.YBL098W 228
4932.YAL005C 4932.YDL077C 352
4932.YAL005C 4932.YGR240C 311
4932.YAL005C 4932.YPL050C 475
4932.YAL005C 4932.YOR298C-A 301
4932.YAL005C 4932.YPL094C 297
4932.YAL005C 4932.YDL147W 155
4932.YAL005C 4932.YJR074W 315
4932.YAL005C 4932.YBR155W 859
4932.YAL005C 4932.YIL053W 152
4932.YAL005C 4932.YBL016W 459
4932.YAL005C 4932.YBR136W 165
4932.YAL005C 4932.YLR397C 596
4932.YAL005C 4932.YPL106C 986
4932.YAL005C 4932.YPL016W 354
4932.YAL005C 4932.YHR171W 301
4932.YAL005C 4932.YDR448W 241
4932.YAL005C 4932.YDR373W 204
4932.YAL005C 4932.YBL019W 202
4932.YAL005C 4932.YLR404W 370
4932.YAL005C 4932.YPL120W 254
4932.YAL005C 4932.YKL145W 552
4932.YAL005C 4932.YIL160C 206
4932.YAL005C 4932.YGR105W 370
4932.YAL005C 4932.YNL330C 246
4932.YAL005C 4932.YPL234C 164
4932.YAL005C 4932.YBL003C 258
4932.YAL005C 4932.YGL120C 224
4932.YAL005C 4932.YNL021W 294
4932.YAL005C 4932.YIL020C 456
4932.YAL005C 4932.YLL036C 509
4932.YAL005C 4932.YJR113C 185
4932.YAL005C 4932.YIL063C 912
4932.YAL005C 4932.YGL076C 243
4932.YAL005C 4932.YPR074C 229
4932.YAL005C 4932.YMR203W 392
4932.YAL005C 4932.YIL113W 435
4932.YAL005C 4932.YIR026C 546
4932.YAL005C 4932.YLR075W 359
4932.YAL005C 4932.YDR293C 198
4932.YAL005C 4932.YDR477W 393
4932.YAL005C 4932.YKL129C 235
4932.YAL005C 4932.YER136W 194
4932.YAL005C 4932.YDL126C 921
4932.YAL005C 4932.YFL002C 224
4932.YAL005C 4932.YLR208W 914
4932.YAL005C 4932.YMR072W 165
4932.YAL005C 4932.YLR264W 188
4932.YAL005C 4932.YDR533C 678
4932.YAL005C 4932.YKL002W 171
4932.YAL005C 4932.YER070W 182
4932.YAL005C 4932.YDR170C 152
4932.YAL005C 4932.YGR103W 169
4932.YAL005C 4932.YGL105W 266
4932.YAL005C 4932.YDR385W 543
4932.YAL005C 4932.YLL013C 338
4932.YAL005C 4932.YER012W 530
4932.YAL005C 4932.YPL064C 213
4932.YAL005C 4932.YKL117W 758
4932.YAL005C 4932.YOR259C 153
4932.YAL005C 4932.YDR032C 167
4932.YAL005C 4932.YHL033C 226
4932.YAL005C 4932.YDR394W 336
4932.YAL005C 4932.YLL026W 999
4932.YAL005C 4932.YFL018C 151
4932.YAL005C 4932.YMR240C 212
4932.YAL005C 4932.YOR362C 212
4932.YAL005C 4932.YPR190C 395
4932.YAL005C 4932.YLR377C 371
4932.YAL005C 4932.YFR028C 338
4932.YAL005C 4932.YER006W 165
4932.YAL005C 4932.YNL121C 699
4932.YAL005C 4932.YOL149W 333
4932.YAL005C 4932.YHR114W 626
4932.YAL005C 4932.YDR454C 231
4932.YAL005C 4932.YMR205C 217
4932.YAL005C 4932.YGL048C 417
4932.YAL005C 4932.YOR091W 426
4932.YAL005C 4932.YLR044C 366
4932.YAL005C 4932.YAL038W 519
4932.YAL005C 4932.YDL208W 190
4932.YAL005C 4932.YCL008C 263
4932.YAL005C 4932.YNL007C 999
4932.YAL005C 4932.YDL084W 328
4932.YAL005C 4932.YOL127W 342
4932.YAL005C 4932.YDR381W 437
4932.YAL005C 4932.YNL037C 150
4932.YAL005C 4932.YKL125W 175
4932.YAL005C 4932.YBL051C 196
4932.YAL005C 4932.YML092C 337
4932.YAL005C 4932.YDR256C 335
4932.YAL005C 4932.YOL031C 561
4932.YAL005C 4932.YPL262W 187
4932.YAL005C 4932.YOR150W 150
4932.YAL005C 4932.YGR123C 514
4932.YAL005C 4932.YNR051C 253
4932.YAL005C 4932.YEL056W 510
4932.YAL005C 4932.YCR012W 861
4932.YAL005C 4932.YHR079C 492
4932.YAL005C 4932.YMR068W 207
4932.YAL005C 4932.YLR292C 427
4932.YAL005C 4932.YGR187C 322
4932.YAL005C 4932.YNL229C 964
4932.YAL005C 4932.YDR057W 225
4932.YAL005C 4932.YAL023C 200
4932.YAL005C 4932.YLR048W 282
4932.YAL005C 4932.YHR015W 150
4932.YAL005C 4932.YDR050C 563
4932.YAL005C 4932.YGR028W 281
4932.YAL005C 4932.YDR194C 229
4932.YAL005C 4932.YFL037W 519
4932.YAL005C 4932.YGR140W 255
4932.YAL005C 4932.YDL014W 250
4932.YAL005C 4932.YJR123W 248
4932.YAL005C 4932.YAL036C 443
4932.YAL005C 4932.YJR104C 641
4932.YAL005C 4932.YHR166C 189
4932.YAL005C 4932.YGL106W 359
4932.YAL005C 4932.YPL015C 150
4932.YAL005C 4932.YDR237W 193
4932.YAL005C 4932.YCL040W 410
4932.YAL005C 4932.YCR042C 245
4932.YAL005C 4932.YGL147C 153
4932.YAL005C 4932.YBR267W 490
4932.YAL005C 4932.YDR225W 233
4932.YAL005C 4932.YMR290C 230
4932.YAL005C 4932.YPL239W 229
4932.YAL005C 4932.YDR172W 997
4932.YAL005C 4932.YPR080W 739
4932.YAL005C 4932.YAR042W 227
4932.YAL005C 4932.YOR288C 298
4932.YAL005C 4932.YDR453C 445
4932.YAL005C 4932.YER042W 165
4932.YAL005C 4932.YMR247C 170
4932.YAL005C 4932.YGL137W 180
4932.YAL005C 4932.YDL104C 193
4932.YAL005C 4932.YAL035W 178
4932.YAL005C 4932.YMR288W 224
4932.YAL005C 4932.YPL240C 999
4932.YAL005C 4932.YKR035W-A 178
4932.YAL005C 4932.YFR023W 159
4932.YAL005C 4932.YGR232W 204
4932.YAL005C 4932.YDL143W 408
4932.YAL005C 4932.YBR217W 178
4932.YAL005C 4932.YLR448W 180
4932.YAL005C 4932.YNL026W 438
4932.YAL005C 4932.YHR027C 494
4932.YAL005C 4932.YMR186W 999
4932.YAL005C 4932.YDR002W 911
4932.YAL005C 4932.YKL049C 228
4932.YAL005C 4932.YOL040C 200
4932.YAL005C 4932.YJR051W 212
4932.YAL005C 4932.YBR019C 329
4932.YAL005C 4932.YMR213W 446
4932.YAL005C 4932.YCR084C 288
4932.YAL005C 4932.YOR095C 172
4932.YAL005C 4932.YGL097W 182
4932.YAL005C 4932.YLR222C 177
4932.YAL005C 4932.YBL099W 620
4932.YAL005C 4932.YKL016C 152
4932.YAL005C 4932.YLR163C 365
4932.YAL005C 4932.YML001W 251
4932.YAL005C 4932.YEL034W 247
4932.YAL005C 4932.YKR084C 175
4932.YAL005C 4932.YDR243C 267
4932.YAL005C 4932.YBR189W 237
4932.YAL005C 4932.YLR344W 176
4932.YAL005C 4932.YGL100W 900
4932.YAL005C 4932.YOL145C 218
4932.YAL005C 4932.YMR061W 169
4932.YAL005C 4932.YGR254W 695
4932.YAL005C 4932.Q0250 158
4932.YAL005C 4932.YPL020C 469
4932.YAL005C 4932.YHR069C 321
4932.YAL005C 4932.YLR275W 233
4932.YAL005C 4932.YOR133W 529
4932.YAL012W 4932.YAL054C 253
4932.YAL012W 4932.YEL009C 183
4932.YAL012W 4932.YLR043C 182
4932.YAL012W 4932.YBR213W 605
4932.YAL012W 4932.YNL311C 592
4932.YAL012W 4932.YOL064C 483
4932.YAL012W 4932.YER063W 245
4932.YAL012W 4932.YOL055C 192
4932.YAL012W 4932.YMR264W 233
4932.YAL012W 4932.YLR451W 167
4932.YAL012W 4932.YPR118W 196
4932.YAL012W 4932.YLR293C 180
4932.YAL012W 4932.YML028W 339
4932.YAL012W 4932.YLR244C 160
4932.YAL012W 4932.YJL218W 264
4932.YAL012W 4932.YMR096W 256
4932.YAL012W 4932.YAR007C 262
4932.YAL012W 4932.YHR042W 155
4932.YAL012W 4932.YHR028C 189
4932.YAL012W 4932.YNL177C 327
4932.YAL012W 4932.YJL190C 185
4932.YAL012W 4932.YNL031C 345
4932.YAL012W 4932.YCR028C 178
4932.YAL012W 4932.YLR367W 153
4932.YAL012W 4932.YBL092W 161
4932.YAL012W 4932.YNL271C 315
4932.YAL012W 4932.YIL008W 182
4932.YAL012W 4932.YBR102C 152
4932.YAL012W 4932.YJL101C 986
4932.YAL012W 4932.YOR184W 599
4932.YAL012W 4932.YGR135W 189
4932.YAL012W 4932.YCL009C 197
4932.YAL012W 4932.YHR039C 316
4932.YAL012W 4932.YKR066C 235
4932.YAL012W 4932.YIL031W 292
4932.YAL012W 4932.YGL226C-A 159
4932.YAL012W 4932.YER065C 244
4932.YAL012W 4932.YHR183W 175
4932.YAL012W 4932.YPL023C 769
4932.YAL012W 4932.YOL038W 273
4932.YAL012W 4932.YOR202W 297
4932.YAL012W 4932.YOR007C 659
4932.YAL012W 4932.YOL049W 737
4932.YAL012W 4932.YOL086C 166
4932.YAL012W 4932.YPL266W 152
4932.YAL012W 4932.YAL013W 311
4932.YAL012W 4932.YJL153C 225
4932.YAL012W 4932.YEL021W 313
4932.YAL012W 4932.YOR251C 963
4932.YAL012W 4932.YDR353W 928
4932.YAL012W 4932.YOR027W 167
4932.YAL012W 4932.YJR010W 680
4932.YAL012W 4932.YBL064C 178
4932.YAL012W 4932.YKR076W 309
4932.YAL012W 4932.YCL031C 161
4932.YAL012W 4932.YLR303W 930
4932.YAL012W 4932.YLR109W 250
4932.YAL012W 4932.YDR045C 190
4932.YAL012W 4932.YHR005C 161
4932.YAL012W 4932.YCR060W 167
4932.YAL012W 4932.YAL025C 153
4932.YAL012W 4932.YCR053W 519
4932.YAL012W 4932.YDL229W 307
4932.YAL012W 4932.YLR378C 359
4932.YAL012W 4932.YGL122C 315
4932.YAL012W 4932.YEL038W 353
4932.YAL012W 4932.YBL022C 233
4932.YAL012W 4932.YMR108W 227
4932.YAL012W 4932.YBL078C 230
4932.YAL012W 4932.YOR207C 157
4932.YAL012W 4932.YFR044C 805
4932.YAL012W 4932.YDR354W 247
4932.YAL012W 4932.YGR240C 156
4932.YAL012W 4932.YCR046C 730
4932.YAL012W 4932.YPL094C 222
4932.YAL012W 4932.YGL202W 555
4932.YAL012W 4932.YBR155W 167
4932.YAL012W 4932.YJR074W 340
4932.YAL012W 4932.YCL035C 187
4932.YAL012W 4932.YMR318C 164
4932.YAL012W 4932.YDR135C 255
4932.YAL012W 4932.YGR105W 288
4932.YAL012W 4932.YJL217W 288
4932.YAL012W 4932.YPR074C 326
4932.YAL012W 4932.YPL149W 278
4932.YAL012W 4932.YIL083C 802
4932.YAL012W 4932.YPR060C 193
4932.YAL012W 4932.YGR209C 182
4932.YAL012W 4932.YBR146W 204
4932.YAL012W 4932.YGL253W 180
4932.YAL012W 4932.YDR533C 186
4932.YAL012W 4932.YGR180C 194
4932.YAL012W 4932.YBR035C 217
4932.YAL012W 4932.YMR260C 153
4932.YAL012W 4932.YOL013C 295
4932.YAL012W 4932.YCR047C 336
4932.YAL012W 4932.YOR323C 161
4932.YAL012W 4932.YDR162C 154
4932.YAL012W 4932.YFL018C 230
4932.YAL012W 4932.YCL043C 233
4932.YAL012W 4932.YOR362C 172
4932.YAL012W 4932.YML007W 491
4932.YAL012W 4932.YLR027C 969
4932.YAL012W 4932.YLR377C 161
4932.YAL012W 4932.YJR139C 921
4932.YAL012W 4932.YDL185W 277
4932.YAL012W 4932.YBR011C 159
4932.YAL012W 4932.YDR454C 154
4932.YAL012W 4932.YMR049C 307
4932.YAL012W 4932.YAL038W 317
4932.YAL012W 4932.YNL037C 173
4932.YAL012W 4932.YMR237W 181
4932.YAL012W 4932.YML092C 165
4932.YAL012W 4932.YDR256C 212
4932.YAL012W 4932.YPR167C 719
4932.YAL012W 4932.YOL031C 154
4932.YAL012W 4932.YMR058W 282
4932.YAL012W 4932.YGR155W 999
4932.YAL012W 4932.YGR264C 920
4932.YAL012W 4932.YDR510W 167
4932.YAL012W 4932.YAL023C 250
4932.YAL012W 4932.YOL097C 162
4932.YAL012W 4932.YNL189W 161
4932.YAL012W 4932.YFL037W 152
4932.YAL012W 4932.YJR104C 480
4932.YAL012W 4932.YJR123W 164
4932.YAL012W 4932.YGR262C 246
4932.YAL012W 4932.YPL091W 273
4932.YAL012W 4932.YFL039C 282
4932.YAL012W 4932.YPR035W 198
4932.YAL012W 4932.YML110C 158
4932.YAL012W 4932.YDR453C 193
4932.YAL012W 4932.YER042W 632
4932.YAL012W 4932.YLR320W 315
4932.YAL012W 4932.YPL240C 170
4932.YAL012W 4932.YKL210W 498
4932.YAL012W 4932.YJL060W 729
4932.YAL012W 4932.YFR023W 165
4932.YAL012W 4932.YBL084C 167
4932.YAL012W 4932.YMR186W 157
4932.YAL012W 4932.YKL130C 637
4932.YAL012W 4932.YBL039C 466
4932.YAL012W 4932.YPR168W 336
4932.YAL012W 4932.YDR190C 315
4932.YAL012W 4932.YJR060W 393
4932.YAL012W 4932.YER069W 234
4932.YAL012W 4932.YBR055C 284
4932.YAL012W 4932.YOR095C 183
4932.YAL012W 4932.YOR136W 199
4932.YAL012W 4932.YDR283C 164
4932.YAL012W 4932.YGR192C 150
4932.YAL012W 4932.YPL020C 292
4932.YAL012W 4932.YBR010W 343
4932.YAL012W 4932.YGR254W 178
4932.YAL012W 4932.YFL030W 397
4932.YAL012W 4932.YOL145C 167
4932.YAL013W 4932.YDR146C 226
4932.YAL013W 4932.YBR095C 993
4932.YAL013W 4932.YAL025C 281
4932.YAL013W 4932.YBR267W 208
4932.YAL013W 4932.YDR225W 900
4932.YAL013W 4932.YFL039C 298
4932.YAL013W 4932.YAR042W 168
4932.YAL013W 4932.YIL084C 995
4932.YAL013W 4932.YAL026C 208
4932.YAL013W 4932.YBR103W 919
4932.YAL013W 4932.YPL047W 501
4932.YAL013W 4932.YLR085C 632
4932.YAL013W 4932.YLR384C 228
4932.YAL013W 4932.YPL248C 169
4932.YAL013W 4932.YHL025W 152
4932.YAL013W 4932.YFR010W 222
4932.YAL013W 4932.YGR181W 286
4932.YAL013W 4932.YDR295C 488
4932.YAL013W 4932.YAL023C 315
4932.YAL013W 4932.YLL002W 323
4932.YAL013W 4932.YER139C 241
4932.YAL013W 4932.YBL079W 288
4932.YAL013W 4932.YDR356W 288
4932.YAL013W 4932.YJL115W 163
4932.YAL013W 4932.YNR052C 190
4932.YAL013W 4932.YHR060W 186
4932.YAL013W 4932.YOR157C 291
4932.YAL013W 4932.YEL056W 635
4932.YAL013W 4932.YJL176C 169
4932.YAL013W 4932.YDR289C 159
4932.YAL013W 4932.YPL144W 156
4932.YAL013W 4932.YJL153C 272
4932.YAL013W 4932.YAL020C 452
4932.YAL013W 4932.YNL192W 476
4932.YAL013W 4932.YBR034C 288
4932.YAL013W 4932.YAL012W 311
4932.YAL013W 4932.YOR298C-A 214
4932.YAL013W 4932.YDR483W 207
4932.YAL013W 4932.YGL178W 307
4932.YAL013W 4932.YPL016W 630
4932.YAL013W 4932.YJL104W 288
4932.YAL013W 4932.YGL110C 169
4932.YAL013W 4932.YBR010W 323
4932.YAL013W 4932.YMR263W 996
4932.YAL013W 4932.YJR131W 254
4932.YAL013W 4932.YHR090C 288
4932.YAL013W 4932.YBR171W 159
4932.YAL013W 4932.YML127W 615
4932.YAL013W 4932.YGL066W 200
4932.YAL013W 4932.YGL244W 171
4932.YAL013W 4932.YPL001W 169
4932.YAL013W 4932.YOL012C 400
4932.YAL013W 4932.YDR212W 286
4932.YAL013W 4932.YJL020C 165
4932.YAL013W 4932.YDR294C 215
4932.YAL013W 4932.YDR224C 903
4932.YAL013W 4932.YBL002W 903
4932.YAL013W 4932.YOR089C 154
4932.YAL013W 4932.YMR060C 288
4932.YAL013W 4932.YDR443C 179
4932.YAL013W 4932.YOR244W 286
4932.YAL013W 4932.YKL049C 315
4932.YAL013W 4932.YPR179C 288
4932.YAL013W 4932.YEL051W 268
4932.YAL013W 4932.YPR023C 942
4932.YAL013W 4932.YML041C 203
4932.YAL013W 4932.YMR223W 362
4932.YAL013W 4932.YOL004W 985
4932.YAL013W 4932.YNL112W 167
4932.YAL013W 4932.YNL206C 288
4932.YAL013W 4932.YGR120C 183
4932.YAL013W 4932.YDR477W 184
4932.YAL013W 4932.YDR359C 528
4932.YAL013W 4932.YMR072W 158
4932.YAL013W 4932.YHR041C 284
4932.YAL013W 4932.YKR029C 937
4932.YAL013W 4932.YJL168C 654
4932.YAL013W 4932.YLR418C 404
4932.YAL013W 4932.YIR026C 161
4932.YAL013W 4932.YNL330C 997
4932.YAL013W 4932.YPL139C 990
4932.YAL013W 4932.YHR200W 222
4932.YAL013W 4932.YML049C 195
4932.YAL013W 4932.YMR091C 312
4932.YAL013W 4932.YMR075W 970
4932.YAL013W 4932.YBL003C 900
4932.YAL013W 4932.YDR207C 963
4932.YAL013W 4932.YER049W 349
4932.YAL013W 4932.YKL101W 159
4932.YAL013W 4932.YDL076C 979
4932.YAL013W 4932.YGL127C 159
4932.YAL013W 4932.YDR440W 288
4932.YAL013W 4932.YNL025C 163
4932.YAL013W 4932.YHR154W 297
4932.YAL013W 4932.YDL074C 386
4932.YAL013W 4932.YKL207W 327
4932.YAL013W 4932.YGL027C 161
4932.YAL013W 4932.YPL086C 159
4932.YAL013W 4932.YCL008C 171
4932.YAL013W 4932.YER127W 348
4932.YAL013W 4932.YNL215W 222
4932.YAL013W 4932.YGR200C 181
4932.YAL013W 4932.YNL097C 980
4932.YAL013W 4932.YGR270W 158
4932.YAL013W 4932.YPR173C 428
4932.YAL013W 4932.YAL019W 167
4932.YAL013W 4932.YMR312W 302
4932.YAL013W 4932.YDR334W 197
4932.YAL013W 4932.YIL008W 321
4932.YAL013W 4932.YOL006C 301
4932.YAL013W 4932.YPL138C 190
4932.YAL013W 4932.YER018C 321
4932.YAL013W 4932.YNL031C 904
4932.YAL013W 4932.YKL117W 288
4932.YAL013W 4932.YGR135W 311
4932.YAL013W 4932.YOL135C 288
4932.YAL013W 4932.YPR133C 288
4932.YAL013W 4932.YOR213C 245
4932.YAL013W 4932.YDR392W 356
4932.YAL019W 4932.YIL112W 157
4932.YAL019W 4932.YIL083C 193
4932.YAL019W 4932.YER169W 153
4932.YAL019W 4932.YMR116C 190
4932.YAL019W 4932.YHR119W 392
4932.YAL019W 4932.YKL059C 233
4932.YAL019W 4932.YLR380W 175
4932.YAL019W 4932.YLR025W 197
4932.YAL019W 4932.YAL005C 242
4932.YAL019W 4932.YPR074C 175
4932.YAL019W 4932.YLR398C 197
4932.YAL019W 4932.YGL044C 162
4932.YAL019W 4932.YLR330W 362
4932.YAL019W 4932.YIL063C 329
4932.YAL019W 4932.YPL167C 465
4932.YAL019W 4932.YLL036C 168
4932.YAL019W 4932.YKR025W 210
4932.YAL019W 4932.YDL097C 350
4932.YAL019W 4932.YPR165W 175
4932.YAL019W 4932.YGR047C 339
4932.YAL019W 4932.YDL126C 221
4932.YAL019W 4932.YFL002C 203
4932.YAL019W 4932.YLR208W 183
4932.YAL019W 4932.YKR026C 189
4932.YAL019W 4932.YER136W 187
4932.YAL019W 4932.YGL253W 165
4932.YAL019W 4932.YGL195W 195
4932.YAL019W 4932.YIL075C 306
4932.YAL019W 4932.YER103W 167
4932.YAL019W 4932.YPR137W 218
4932.YAL019W 4932.YDL042C 315
4932.YAL019W 4932.YLR129W 311
4932.YAL019W 4932.YGR119C 150
4932.YAL019W 4932.YDR477W 175
4932.YAL019W 4932.YKL091C 175
4932.YAL019W 4932.YPL096W 183
4932.YAL019W 4932.YDL161W 167
4932.YAL019W 4932.YDR293C 222
4932.YAL019W 4932.YLR433C 175
4932.YAL019W 4932.YGR002C 258
4932.YAL019W 4932.YKL145W 187
4932.YAL019W 4932.YMR239C 151
4932.YAL019W 4932.YCR093W 191
4932.YAL019W 4932.YKL009W 155
4932.YAL019W 4932.YAL021C 253
4932.YAL019W 4932.YLR015W 227
4932.YAL019W 4932.YPR110C 352
4932.YAL019W 4932.YPR049C 183
4932.YAL019W 4932.YMR093W 309
4932.YAL019W 4932.YPR152C 185
4932.YAL019W 4932.YOR176W 183
4932.YAL019W 4932.YMR032W 175
4932.YAL019W 4932.YOL139C 186
4932.YAL019W 4932.YBR237W 278
4932.YAL019W 4932.YOL051W 193
4932.YAL019W 4932.YNL102W 883
4932.YAL019W 4932.YMR227C 196
4932.YAL019W 4932.YKL173W 214
4932.YAL019W 4932.YLR086W 287
4932.YAL019W 4932.YGR173W 208
4932.YAL019W 4932.YKL055C 184
4932.YAL019W 4932.YHR171W 162
4932.YAL019W 4932.YBR154C 306
4932.YAL019W 4932.YMR075W 223
4932.YAL019W 4932.YJR043C 190
4932.YAL019W 4932.YDL207W 209
4932.YAL019W 4932.YBL015W 183
4932.YAL019W 4932.YNL021W 257
4932.YAL019W 4932.YPR175W 218
4932.YAL019W 4932.YOL115W 413
4932.YAL019W 4932.YLL004W 166
4932.YAL019W 4932.YGR185C 183
4932.YAL019W 4932.YGL120C 299
4932.YAL019W 4932.YBL003C 839
4932.YAL019W 4932.YPL126W 155
4932.YAL019W 4932.YGR013W 185
4932.YAL019W 4932.YHR108W 171
4932.YAL019W 4932.YNL330C 595
4932.YAL019W 4932.YLR197W 252
4932.YAL019W 4932.YLR002C 231
4932.YAL019W 4932.YML049C 189
4932.YAL019W 4932.YDR153C 167
4932.YAL019W 4932.YJL050W 675
4932.YAL019W 4932.YDR439W 186
4932.YAL019W 4932.YDR101C 280
4932.YAL019W 4932.YDR334W 489
4932.YAL019W 4932.YMR049C 295
4932.YAL019W 4932.YDR180W 554
4932.YAL019W 4932.YLR383W 465
